area,FREQ,Frequency of observation,MEASURE,Measure,Age,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,1997,,3.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,1998,,3.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,1999,,3.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2000,,3.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2001,,3.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2002,,3.3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2003,,3.3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2004,,3.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2005,,3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2006,,2.9
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2007,,2.9
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2008,,2.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2009,,2.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2010,,2.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2011,,2.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2012,,2.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2013,,2.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2014,,2.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2015,,2.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2016,,2.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2017,,2.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2018,,2.4
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2019,,2.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2020,,2.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),60 years,_T,Total,2021,,2.4
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1961,,4.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1962,,4.4
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1963,,4.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1964,,4.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1965,,4.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1966,,4.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1967,,4.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1968,,4.9
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1969,,5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1970,,5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1971,,5.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1972,,5.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1973,,5.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1974,,5.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1975,,5.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1976,,5.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1977,,5.3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1978,,5.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1979,,5.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1980,,5.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1981,,5.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1982,,5.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1983,,5.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1984,,5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1985,,5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1986,,4.9
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1987,,4.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1988,,4.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1989,,4.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1990,,4.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1991,,4.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1992,,4.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1993,,4.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1994,,4.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1995,,4.3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1996,,4.3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1997,,4.3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1998,,4.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,1999,,4.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2000,,4
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2001,,3.9
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2002,,3.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2003,,3.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2004,,3.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2005,,3.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2006,,3.4
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2007,,3.4
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2008,,3.3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2009,,3.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2010,,3.3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2011,,3.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2012,,3.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2013,,3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2014,,3.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2015,,3.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2016,,3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2017,,3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2018,,3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2019,,3.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2020,,3.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),40 years,_T,Total,2021,,3
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1961,,20.2
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1962,,20
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1963,,20.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1964,,19.9
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1965,,20.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1966,,20.3
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1967,,19.9
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1968,,19.9
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1969,,20.4
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1970,,21
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1971,,21.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1972,,20.9
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1973,,20.9
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1974,,21.3
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1975,,21.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1976,,21.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1977,,21.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1978,,21.6
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1979,,21.7
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1980,,21.2
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1981,,21.5
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1982,,21.7
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1983,,21.5
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1984,,21.9
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1985,,21.6
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1986,,21.9
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1987,,21.6
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1988,,22.2
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1989,,22.3
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1990,,22.4
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1991,,22.5
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1992,,22.4
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1993,,22.7
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1994,,22.9
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1995,,23
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1996,,23.2
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1997,,23.5
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1998,,23.4
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,1999,,23.6
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2000,,23.6
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2001,,24.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2002,,24.2
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2003,,24.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2004,,24.5
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2005,,24.7
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2006,,24.8
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2007,,24.6
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2008,,25
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2009,,25.4
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2010,,25.4
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2011,,25.6
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2012,,25.4
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2013,,26
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2014,,26.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2015,,25.7
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2016,,26.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2017,,25.8
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2018,,26.3
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2019,,26.1
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2020,,25.8
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2021,,25
Greece,A,Annual,LFEXP,Life expectancy,60 years,F,Female,2022,,25.3
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1960,,58.9
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1961,,59.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1962,,60
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1963,,60.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1964,,61
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1965,,61.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1966,,61.9
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1967,,62.3
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1968,,62.7
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1969,,63.1
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1970,,63.6
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1971,,64
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1972,,64.6
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1973,,65.2
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1974,,65.8
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1975,,66.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1976,,67.2
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1977,,67.9
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1978,,68.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1979,,69.1
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1980,,69.7
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1981,,70.2
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1982,,70.7
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1983,,71.1
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1984,,71.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1985,,71.8
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1986,,72.1
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1987,,72.4
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1988,,72.7
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1989,,72.9
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1990,,73.1
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1991,,73.3
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1992,,73.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1993,,73.7
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1994,,74
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1995,,74.2
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1996,,74.4
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1997,,74.6
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1998,,74.8
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1999,,75
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2000,,75.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2001,,75.7
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2002,,76
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2003,,76.1
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2004,,76.2
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2005,,76.4
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2006,,76.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2007,,76.6
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2008,,76.8
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2009,,76.9
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2010,,76.6
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2011,,76.6
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2012,,76.9
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2013,,77.1
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2014,,77.2
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2015,,77.4
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2016,,77.5
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2017,,77.6
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2018,,77.8
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2019,,77.9
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2020,,78.1
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2021,,78.2
Costa Rica,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2022,,78.3
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1970,,65.8
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1971,,66.3
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1972,,66.8
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1973,,67.3
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1974,,67.8
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1975,,68.2
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1976,,68.6
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1977,,69.1
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1978,,69.5
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1979,,69.9
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1980,,70.4
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1981,,70.9
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1982,,71.5
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1983,,71.9
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1984,,72.6
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1985,,73.2
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1986,,73.8
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1987,,74.3
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1988,,74.8
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1989,,75.3
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1990,,75.9
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1991,,76.4
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1992,,76.8
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1993,,77.3
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1994,,77.7
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1995,,77.9
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1996,,78.3
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1997,,78.7
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1998,,79
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,1999,,79.2
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2000,,79.7
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2001,,80.1
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2002,,80.3
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2003,,80.8
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2004,,81.2
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2005,,81.6
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2006,,82.1
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2007,,82.5
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2008,,83
Korea,A,Annual,LFEXP,Life expectancy,0 years,F,Female,2009,,83.4
